,REF_DATE,GEO,Admissions_and_releases,Correctional_services,Corrections
8635,2018,Alberta,Youth admissions,Open custody,
8636,2018,Alberta,Youth admissions,Community Portion of Custody Supervision,
8637,2018,Alberta,Youth admissions,Intensive support and supervision,
8638,2018,Alberta,Youth admissions,Deferred custody and supervision,
8639,2018,Alberta,Youth admissions,Supervised probation,
8640,2018,Alberta,Youth admissions,Other community sentences,
8641,2018,Alberta,Youth releases,Pre-trial detention,
8642,2018,Alberta,Youth releases,Provincial director remand,
8643,2018,Alberta,Youth releases,Secure custody,
8644,2018,Alberta,Youth releases,Open custody,
8645,2018,Alberta,Youth releases,Community Portion of Custody Supervision,
8646,2018,Alberta,Youth releases,Intensive support and supervision,
8647,2018,Alberta,Youth releases,Deferred custody and supervision,
8648,2018,Alberta,Youth releases,Supervised probation,
8649,2018,Alberta,Youth releases,Other community sentences,
8650,2018,British Columbia,Youth admissions,Pre-trial detention,409.0
8651,2018,British Columbia,Youth admissions,Provincial director remand,16.0
8652,2018,British Columbia,Youth admissions,Secure custody,36.0
8653,2018,British Columbia,Youth admissions,Open custody,86.0
8654,2018,British Columbia,Youth admissions,Community Portion of Custody Supervision,62.0
8655,2018,British Columbia,Youth admissions,Intensive support and supervision,113.0
8656,2018,British Columbia,Youth admissions,Deferred custody and supervision,56.0
8657,2018,British Columbia,Youth admissions,Supervised probation,466.0
8658,2018,British Columbia,Youth admissions,Other community sentences,1395.0
8659,2018,British Columbia,Youth releases,Pre-trial detention,427.0
8660,2018,British Columbia,Youth releases,Provincial director remand,16.0
8661,2018,British Columbia,Youth releases,Secure custody,31.0
8662,2018,British Columbia,Youth releases,Open custody,80.0
8663,2018,British Columbia,Youth releases,Community Portion of Custody Supervision,65.0
8664,2018,British Columbia,Youth releases,Intensive support and supervision,128.0
8665,2018,British Columbia,Youth releases,Deferred custody and supervision,67.0
8666,2018,British Columbia,Youth releases,Supervised probation,515.0
8667,2018,British Columbia,Youth releases,Other community sentences,1423.0
8830,2019,Ontario,Youth admissions,Pre-trial detention,1733.0
8831,2019,Ontario,Youth admissions,Provincial director remand,
8832,2019,Ontario,Youth admissions,Secure custody,140.0
8833,2019,Ontario,Youth admissions,Open custody,124.0
8834,2019,Ontario,Youth admissions,Community Portion of Custody Supervision,279.0
8835,2019,Ontario,Youth admissions,Intensive support and supervision,14.0
8836,2019,Ontario,Youth admissions,Deferred custody and supervision,168.0
8837,2019,Ontario,Youth admissions,Supervised probation,1999.0
8838,2019,Ontario,Youth admissions,Other community sentences,38.0
8839,2019,Ontario,Youth releases,Pre-trial detention,1771.0
8840,2019,Ontario,Youth releases,Provincial director remand,
8841,2019,Ontario,Youth releases,Secure custody,158.0
8842,2019,Ontario,Youth releases,Open custody,130.0
8843,2019,Ontario,Youth releases,Community Portion of Custody Supervision,280.0
8844,2019,Ontario,Youth releases,Intensive support and supervision,10.0
8845,2019,Ontario,Youth releases,Deferred custody and supervision,170.0
8846,2019,Ontario,Youth releases,Supervised probation,2007.0
8847,2019,Ontario,Youth releases,Other community sentences,47.0
8848,2019,Manitoba,Youth admissions,Pre-trial detention,989.0
8849,2019,Manitoba,Youth admissions,Provincial director remand,163.0
8850,2019,Manitoba,Youth admissions,Secure custody,59.0
8851,2019,Manitoba,Youth admissions,Open custody,128.0
8852,2019,Manitoba,Youth admissions,Community Portion of Custody Supervision,199.0
8853,2019,Manitoba,Youth admissions,Intensive support and supervision,
8854,2019,Manitoba,Youth admissions,Deferred custody and supervision,64.0
8855,2019,Manitoba,Youth admissions,Supervised probation,444.0
8856,2019,Manitoba,Youth admissions,Other community sentences,285.0
8857,2019,Manitoba,Youth releases,Pre-trial detention,1009.0
8858,2019,Manitoba,Youth releases,Provincial director remand,163.0
8859,2019,Manitoba,Youth releases,Secure custody,64.0
8860,2019,Manitoba,Youth releases,Open custody,140.0
8861,2019,Manitoba,Youth releases,Community Portion of Custody Supervision,193.0
8862,2019,Manitoba,Youth releases,Intensive support and supervision,
8863,2019,Manitoba,Youth releases,Deferred custody and supervision,63.0
8864,2019,Manitoba,Youth releases,Supervised probation,605.0
8865,2019,Manitoba,Youth releases,Other community sentences,403.0
8866,2019,Saskatchewan,Youth admissions,Pre-trial detention,835.0
8867,2019,Saskatchewan,Youth admissions,Provincial director remand,69.0
8868,2019,Saskatchewan,Youth admissions,Secure custody,112.0
8869,2019,Saskatchewan,Youth admissions,Open custody,155.0
8870,2019,Saskatchewan,Youth admissions,Community Portion of Custody Supervision,161.0
8871,2019,Saskatchewan,Youth admissions,Intensive support and supervision,0.0
8872,2019,Saskatchewan,Youth admissions,Deferred custody and supervision,94.0
8873,2019,Saskatchewan,Youth admissions,Supervised probation,672.0
8874,2019,Saskatchewan,Youth admissions,Other community sentences,925.0
8875,2019,Saskatchewan,Youth releases,Pre-trial detention,830.0
8876,2019,Saskatchewan,Youth releases,Provincial director remand,71.0
8877,2019,Saskatchewan,Youth releases,Secure custody,141.0
8878,2019,Saskatchewan,Youth releases,Open custody,169.0
8879,2019,Saskatchewan,Youth releases,Community Portion of Custody Supervision,146.0
8880,2019,Saskatchewan,Youth releases,Intensive support and supervision,0.0
8881,2019,Saskatchewan,Youth releases,Deferred custody and supervision,115.0
8882,2019,Saskatchewan,Youth releases,Supervised probation,771.0
8883,2019,Saskatchewan,Youth releases,Other community sentences,920.0
8884,2019,Alberta,Youth admissions,Pre-trial detention,543.0
8885,2019,Alberta,Youth admissions,Provincial director remand,
8886,2019,Alberta,Youth admissions,Secure custody,353.0
8887,2019,Alberta,Youth admissions,Open custody,77.0
8888,2019,Alberta,Youth admissions,Community Portion of Custody Supervision,233.0
8889,2019,Alberta,Youth admissions,Intensive support and supervision,3.0
8890,2019,Alberta,Youth admissions,Deferred custody and supervision,82.0
8891,2019,Alberta,Youth admissions,Supervised probation,936.0
8892,2019,Alberta,Youth admissions,Other community sentences,1811.0
8893,2019,Alberta,Youth releases,Pre-trial detention,495.0
8894,2019,Alberta,Youth releases,Provincial director remand,
8895,2019,Alberta,Youth releases,Secure custody,316.0
8896,2019,Alberta,Youth releases,Open custody,74.0
8897,2019,Alberta,Youth releases,Community Portion of Custody Supervision,245.0
8898,2019,Alberta,Youth releases,Intensive support and supervision,5.0
8899,2019,Alberta,Youth releases,Deferred custody and supervision,99.0
8900,2019,Alberta,Youth releases,Supervised probation,999.0
8901,2019,Alberta,Youth releases,Other community sentences,2063.0
8902,2019,British Columbia,Youth admissions,Pre-trial detention,326.0
8903,2019,British Columbia,Youth admissions,Provincial director remand,22.0
8904,2019,British Columbia,Youth admissions,Secure custody,32.0
8905,2019,British Columbia,Youth admissions,Open custody,64.0
8906,2019,British Columbia,Youth admissions,Community Portion of Custody Supervision,60.0
8907,2019,British Columbia,Youth admissions,Intensive support and supervision,94.0
8908,2019,British Columbia,Youth admissions,Deferred custody and supervision,57.0
8909,2019,British Columbia,Youth admissions,Supervised probation,439.0
8910,2019,British Columbia,Youth admissions,Other community sentences,1399.0
8911,2019,British Columbia,Youth releases,Pre-trial detention,341.0
8912,2019,British Columbia,Youth releases,Provincial director remand,20.0
8913,2019,British Columbia,Youth releases,Secure custody,30.0
8914,2019,British Columbia,Youth releases,Open custody,62.0
8915,2019,British Columbia,Youth releases,Community Portion of Custody Supervision,62.0
8916,2019,British Columbia,Youth releases,Intensive support and supervision,113.0
8917,2019,British Columbia,Youth releases,Deferred custody and supervision,54.0
8918,2019,British Columbia,Youth releases,Supervised probation,474.0
8919,2019,British Columbia,Youth releases,Other community sentences,1353.0
9082,2020,Ontario,Youth admissions,Pre-trial detention,994.0
9083,2020,Ontario,Youth admissions,Provincial director remand,
9084,2020,Ontario,Youth admissions,Secure custody,108.0
9085,2020,Ontario,Youth admissions,Open custody,49.0
9086,2020,Ontario,Youth admissions,Community Portion of Custody Supervision,169.0
9087,2020,Ontario,Youth admissions,Intensive support and supervision,15.0
9088,2020,Ontario,Youth admissions,Deferred custody and supervision,106.0
9089,2020,Ontario,Youth admissions,Supervised probation,1160.0
9090,2020,Ontario,Youth admissions,Other community sentences,16.0
9091,2020,Ontario,Youth releases,Pre-trial detention,980.0
9092,2020,Ontario,Youth releases,Provincial director remand,
9093,2020,Ontario,Youth releases,Secure custody,112.0
9094,2020,Ontario,Youth releases,Open custody,62.0
9095,2020,Ontario,Youth releases,Community Portion of Custody Supervision,188.0
9096,2020,Ontario,Youth releases,Intensive support and supervision,16.0
9097,2020,Ontario,Youth releases,Deferred custody and supervision,101.0
9098,2020,Ontario,Youth releases,Supervised probation,2002.0
9099,2020,Ontario,Youth releases,Other community sentences,31.0
9100,2020,Manitoba,Youth admissions,Pre-trial detention,421.0
9101,2020,Manitoba,Youth admissions,Provincial director remand,97.0
9102,2020,Manitoba,Youth admissions,Secure custody,54.0
9103,2020,Manitoba,Youth admissions,Open custody,82.0
9104,2020,Manitoba,Youth admissions,Community Portion of Custody Supervision,122.0
9105,2020,Manitoba,Youth admissions,Intensive support and supervision,
9106,2020,Manitoba,Youth admissions,Deferred custody and supervision,32.0
9107,2020,Manitoba,Youth admissions,Supervised probation,174.0
9108,2020,Manitoba,Youth admissions,Other community sentences,78.0
9109,2020,Manitoba,Youth releases,Pre-trial detention,425.0
9110,2020,Manitoba,Youth releases,Provincial director remand,97.0
9111,2020,Manitoba,Youth releases,Secure custody,45.0
9112,2020,Manitoba,Youth releases,Open custody,85.0
9113,2020,Manitoba,Youth releases,Community Portion of Custody Supervision,129.0
9114,2020,Manitoba,Youth releases,Intensive support and supervision,
9115,2020,Manitoba,Youth releases,Deferred custody and supervision,34.0
9116,2020,Manitoba,Youth releases,Supervised probation,503.0
9117,2020,Manitoba,Youth releases,Other community sentences,261.0
9118,2020,Saskatchewan,Youth admissions,Pre-trial detention,456.0
9119,2020,Saskatchewan,Youth admissions,Provincial director remand,56.0
9120,2020,Saskatchewan,Youth admissions,Secure custody,90.0
9121,2020,Saskatchewan,Youth admissions,Open custody,99.0
9122,2020,Saskatchewan,Youth admissions,Community Portion of Custody Supervision,105.0
9123,2020,Saskatchewan,Youth admissions,Intensive support and supervision,0.0
9124,2020,Saskatchewan,Youth admissions,Deferred custody and supervision,57.0
9125,2020,Saskatchewan,Youth admissions,Supervised probation,569.0
9126,2020,Saskatchewan,Youth admissions,Other community sentences,586.0
9127,2020,Saskatchewan,Youth releases,Pre-trial detention,467.0
9128,2020,Saskatchewan,Youth releases,Provincial director remand,56.0
9129,2020,Saskatchewan,Youth releases,Secure custody,99.0
9130,2020,Saskatchewan,Youth releases,Open custody,119.0
9131,2020,Saskatchewan,Youth releases,Community Portion of Custody Supervision,135.0
9132,2020,Saskatchewan,Youth releases,Intensive support and supervision,0.0
9133,2020,Saskatchewan,Youth releases,Deferred custody and supervision,58.0
9134,2020,Saskatchewan,Youth releases,Supervised probation,615.0
9135,2020,Saskatchewan,Youth releases,Other community sentences,684.0
9136,2020,Alberta,Youth admissions,Pre-trial detention,283.0
9137,2020,Alberta,Youth admissions,Provincial director remand,
9138,2020,Alberta,Youth admissions,Secure custody,222.0
9139,2020,Alberta,Youth admissions,Open custody,35.0
9140,2020,Alberta,Youth admissions,Community Portion of Custody Supervision,111.0
9141,2020,Alberta,Youth admissions,Intensive support and supervision,2.0
9142,2020,Alberta,Youth admissions,Deferred custody and supervision,51.0
9143,2020,Alberta,Youth admissions,Supervised probation,632.0
9144,2020,Alberta,Youth admissions,Other community sentences,904.0
9145,2020,Alberta,Youth releases,Pre-trial detention,256.0
9146,2020,Alberta,Youth releases,Provincial director remand,
9147,2020,Alberta,Youth releases,Secure custody,205.0
9148,2020,Alberta,Youth releases,Open custody,41.0
9149,2020,Alberta,Youth releases,Community Portion of Custody Supervision,141.0
9150,2020,Alberta,Youth releases,Intensive support and supervision,3.0
9151,2020,Alberta,Youth releases,Deferred custody and supervision,54.0
9152,2020,Alberta,Youth releases,Supervised probation,883.0
9153,2020,Alberta,Youth releases,Other community sentences,1190.0
9154,2020,British Columbia,Youth admissions,Pre-trial detention,158.0
9155,2020,British Columbia,Youth admissions,Provincial director remand,4.0
9156,2020,British Columbia,Youth admissions,Secure custody,9.0
9157,2020,British Columbia,Youth admissions,Open custody,32.0
9158,2020,British Columbia,Youth admissions,Community Portion of Custody Supervision,29.0
9159,2020,British Columbia,Youth admissions,Intensive support and supervision,67.0
9160,2020,British Columbia,Youth admissions,Deferred custody and supervision,31.0
9161,2020,British Columbia,Youth admissions,Supervised probation,287.0
9162,2020,British Columbia,Youth admissions,Other community sentences,904.0
9163,2020,British Columbia,Youth releases,Pre-trial detention,156.0
9164,2020,British Columbia,Youth releases,Provincial director remand,6.0
9165,2020,British Columbia,Youth releases,Secure custody,7.0
9166,2020,British Columbia,Youth releases,Open custody,31.0
